URI;rdf:type;localURI;identifier;arkId;skos:prefLabel@de;skos:prefLabel@en;skos:prefLabel@ar;skos:prefLabel@es;skos:prefLabel@fr;skos:prefLabel@el;skos:prefLabel@he;skos:prefLabel@it;skos:prefLabel@nl;skos:prefLabel@ru;skos:altLabel@de;skos:altLabel@en;skos:altLabel@ar;skos:altLabel@es;skos:altLabel@fr;skos:altLabel@el;skos:altLabel@he;skos:altLabel@it;skos:altLabel@nl;skos:altLabel@ru;skos:hiddenLabel@de;skos:hiddenLabel@en;skos:hiddenLabel@ar;skos:hiddenLabel@es;skos:hiddenLabel@fr;skos:hiddenLabel@el;skos:hiddenLabel@he;skos:hiddenLabel@it;skos:hiddenLabel@nl;skos:hiddenLabel@ru;skos:definition@de;skos:definition@en;skos:definition@ar;skos:definition@es;skos:definition@fr;skos:definition@el;skos:definition@he;skos:definition@it;skos:definition@nl;skos:definition@ru;skos:scopeNote@de;skos:scopeNote@en;skos:scopeNote@ar;skos:scopeNote@es;skos:scopeNote@fr;skos:scopeNote@el;skos:scopeNote@he;skos:scopeNote@it;skos:scopeNote@nl;skos:scopeNote@ru;skos:note@de;skos:note@en;skos:note@ar;skos:note@es;skos:note@fr;skos:note@el;skos:note@he;skos:note@it;skos:note@nl;skos:note@ru;skos:historyNote@de;skos:historyNote@en;skos:historyNote@ar;skos:historyNote@es;skos:historyNote@fr;skos:historyNote@el;skos:historyNote@he;skos:historyNote@it;skos:historyNote@nl;skos:historyNote@ru;skos:editorialNote@de;skos:editorialNote@en;skos:editorialNote@ar;skos:editorialNote@es;skos:editorialNote@fr;skos:editorialNote@el;skos:editorialNote@he;skos:editorialNote@it;skos:editorialNote@nl;skos:editorialNote@ru;skos:changeNote@de;skos:changeNote@en;skos:changeNote@ar;skos:changeNote@es;skos:changeNote@fr;skos:changeNote@el;skos:changeNote@he;skos:changeNote@it;skos:changeNote@nl;skos:changeNote@ru;skos:example@de;skos:example@en;skos:example@ar;skos:example@es;skos:example@fr;skos:example@el;skos:example@he;skos:example@it;skos:example@nl;skos:example@ru;skos:notation;skos:narrower;narrowerId;skos:broader;broaderId;skos:related;relatedId;skos:exactMatch;skos:closeMatch;geo:lat;geo:long;geo:gps;skos:member;iso-thes:subGroup;iso-thes:superOrdinate;owl:deprecated;dcterms:isReplacedBy;foaf:Image;dcterms:source;dcterms:created;dcterms:modified
https://ark.frantiq.fr/ark:/26678/pcrt25t8l4D2DF;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36503&idt=TH_1;36503;26678/pcrt25t8l4D2DF;Gletscher;glacier;كتلة جليدية;glaciar;glacier;;;ghiacciaio;gletsjer;;;;;;;;;;;;;;;;;;;;;;;;;;<p>Masse de glace formée par l'accumulation de la neige (Dict. de géologie / Foucault, Raoult) qui s'écoule lentement sous l'effet de la gravité le long d'une pente ou par fluage (Wikipedia, 2021).</p>;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://catalogue.bnf.fr/ark:/12148/cb11935616q##https://www.wikidata.org/wiki/Q35666##http://vocab.getty.edu/aat/300008835;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-24;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtXQ5ePy9ByB;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36504&idt=TH_1;36504;26678/pcrtXQ5ePy9ByB;Moräne;moraine;ركام جليدي;morrena;moraine;;;morena;morene;;;debris##regolith##rock;;;;;;;;;;;;;;;;;;;;;;;Ensemble de pierres entraînées par un glacier. (Dict. de géologie / Foucault, Raoult;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://catalogue.bnf.fr/ark:/12148/cb11978603x##https://www.wikidata.org/wiki/Q2610088##http://vocab.getty.edu/aat/300008836;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-24;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtvvmzLhYF0y;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36505&idt=TH_1;36505;26678/pcrtvvmzLhYF0y;Ebene;plain;سهل;llanura;plaine;;;pianura;;;;coastal plain##high plain##lowland##plateau;;;;;;;;;;;;;;;;;;;;;;;Grande étendue de terrain sans relief.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://catalogue.bnf.fr/ark:/12148/cb11934655c##https://www.wikidata.org/wiki/Q160091##http://vocab.getty.edu/aat/300008805;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-24;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt7ao5PbNGOh;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36506&idt=TH_1;36506;26678/pcrt7ao5PbNGOh;Halbinsel;presque-isle;شبه جزيرة;península;presqu'île;;;penisola;;;;;;;;;;;;;;;;;;;;;;;;;;;Partie saillante d'une côte, reliée à la terre par un isthme. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtx8jkmjkjtt;264720;;;https://www.wikidata.org/wiki/Q2362867;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-24;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtJy8b2LZi5j;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36522&idt=TH_1;36522;26678/pcrtJy8b2LZi5j;Koog;polder;بُلدر;pólder;polder;;;polder;polder;;Groden##Polder;;;;;;;;;;;;;;;;;;;;;;أرض منخفضة مستصلحة من البحر، البحيرات أو من الأنهار (المعجم المزدوج);;Etendue de terre gagnée sur l'eau, le plus souvent dont le niveau est inférieur à celui de la mer, à partir de marais, estuaires, lacs ou des zones littorales. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtakKD2YPOgU;17593;;;https://www.wikidata.org/wiki/Q106259##http://vocab.getty.edu/aat/300006163;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj##https://ark.frantiq.fr/ark:/26678/pcrtv0jq332vcq3gxt5m13d5;;;false;;;;2013-09-25;2024-03-15
https://ark.frantiq.fr/ark:/26678/pcrtdreB1dmB38;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36535&idt=TH_1;36535;26678/pcrtdreB1dmB38;Untermeereshöhle;sea cave;مغارة تحت سطح البحر;cueva submarina;grotte sous-marine;;;grotta sottomarina;;;;littoral cave;;;grotte littorale##grotte marine;;;grotta sommersa;;;;;;;;;;;;;;;;;Cavité naturelle dans la structure rocheuse littorale, dont la formation résulte essentiellement de l'érosion par l'action des vagues de la mer.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtxKnfzXYMxK;14926;;;https://www.wikidata.org/wiki/Q1052919;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-27;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrt7ckwj5gbes;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36538&idt=TH_1;36538;26678/pcrt7ckwj5gbes;Ästuar;estuary;"مَصَب ";estuario;estuaire;;;estuario;estuarium;;;;;;;;;;;;;;;;;;;;;;;;;;Portion de l'embouchure d'un fleuve où l'effet de la mer ou de l'océan dans lequel il se jette est perceptible. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtWJqx3qlw07;14143;https://ark.frantiq.fr/ark:/26678/pcrtb2NDSMc7rW;14338;https://catalogue.bnf.fr/ark:/12148/cb11980511j##https://www.wikidata.org/wiki/Q47053##http://vocab.getty.edu/aat/300266571;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-09-27;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtoeb7huexQ8;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36985&idt=TH_1;36985;26678/pcrtoeb7huexQ8;Flussfundstelle;river site;موقع نهري;sitio fluvial;site fluvial;;;sito fluviale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrt9PJh9aTXv4;16952;https://ark.frantiq.fr/ark:/26678/pcrt7VzGc5ZUum##https://ark.frantiq.fr/ark:/26678/crtqs0Ak1433F##https://ark.frantiq.fr/ark:/26678/pcrti67w8oJ3x7;14766##178203##36989;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-10-14;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtaFj1v9o0k0;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=36986&idt=TH_1;36986;26678/pcrtaFj1v9o0k0;Kiestagebau;gravel pit;بحص;pozo de grava;gravière;;;cava di ghiaia;;;;open-pit mine for gravel extraction;;;;;;;;;;;;;;;;;;;;;;;Carrière produisant des granulats. (Wikipédia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtXk6sdvTjnE;13755;;;https://www.wikidata.org/wiki/Q504874##http://vocab.getty.edu/aat/300000389;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-10-14;2023-08-02
https://ark.frantiq.fr/ark:/26678/pcrtaZaXJ8EF35;skos:Concept;https://pactols.frantiq.fr:443/opentheso/?idc=37050&idt=TH_1;37050;26678/pcrtaZaXJ8EF35;Meeresroute;sea route;طريق بحرية;ruta del mar;route maritime;;;rotta marittima;;;;;;;;;;itinerario marittimo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;https://ark.frantiq.fr/ark:/26678/pcrtYqQiDynWG8;27507;https://ark.frantiq.fr/ark:/26678/pcrtj7UzwMo9cV##https://ark.frantiq.fr/ark:/26678/pcrtiM03AViAGa##https://ark.frantiq.fr/ark:/26678/pcrtV7JugxY82K;15636##15888##36481;https://www.wikidata.org/wiki/Q30748018;;;;;https://ark.frantiq.fr/ark:/26678/pcrtSPHlY88HRW##https://ark.frantiq.fr/ark:/26678/pcrtnbDLi2FkAj;;;false;;;;2013-10-16;2023-08-02
